T(K),Rs(Ohmsq)
183.03,4884.06588
183.05,4882.87839
183.05,4883.95062
183.06,4884.17573
183.06,4883.84721
183.06,4884.57469
183.09,4883.99079
183.08,4883.99498
183.1,4885.45166
183.1,4884.96866
183.1,4884.32371
183.13,4885.26775
183.13,4884.88518
183.14,4885.36817
183.15,4886.79784
183.17,4885.68996
183.17,4884.95474
183.18,4886.79953
183.18,4886.0786
183.18,4884.6978
183.19,4886.4243
183.2,4887.52534
183.22,4886.51399
183.23,4886.43863
183.25,4886.73083
183.23,4886.8657
183.25,4888.45552
183.27,4887.53402
183.26,4887.43853
183.27,4888.96884
183.29,4887.8159
183.29,4887.05947
183.29,4889.05501
183.3,4888.65664
183.32,4889.26737
183.31,4889.22799
183.33,4889.22745
183.35,4888.8661
183.36,4888.80816
183.36,4888.76628
183.35,4890.67745
183.38,4889.59867
183.38,4887.93871
183.39,4890.19425
183.39,4889.74152
183.41,4889.67729
183.41,4890.71118
183.41,4890.46202
183.43,4890.37442
183.46,4890.08673
183.44,4890.0935
183.45,4890.60213
183.44,4890.43156
183.46,4890.75041
183.48,4891.17423
183.49,4891.35129
183.49,4892.92102
183.52,4893.21781
183.53,4891.7259
183.53,4891.66852
183.53,4892.89108
183.53,4892.65822
183.56,4892.61887
183.55,4892.59993
183.56,4892.56255
183.57,4892.31228
183.57,4893.4528
183.59,4893.46641
183.61,4894.42411
183.61,4893.5048
183.6,4893.59329
183.63,4894.30043
183.64,4893.75811
183.63,4894.33665
183.64,4894.60623
183.66,4894.85949
183.66,4895.13914
183.66,4894.62772
183.7,4895.0084
183.68,4894.54088
183.7,4895.1858
183.7,4894.6984
183.72,4895.77279
183.73,4896.73374
183.73,4895.72207
183.74,4895.5814
183.74,4895.83599
183.75,4895.83851
183.76,4895.98657
183.77,4895.93231
183.8,4896.88198
183.78,4897.84257
183.8,4896.82023
183.8,4896.85854
183.82,4897.18718
183.82,4897.90204
183.82,4898.02699
183.84,4898.60202
183.86,4898.03186
183.85,4899.45883
183.86,4898.39645
183.88,4898.81475
183.88,4898.92257
183.88,4898.46911
183.91,4898.78405
183.9,4898.31159
183.9,4898.95496
183.94,4899.58273
183.93,4900.25784
183.94,4898.50551
183.95,4899.80438
183.97,4898.98863
183.96,4899.92793
183.97,4898.43031
183.98,4900.60632
183.98,4901.19443
184,4901.45133
184.01,4900.30373
184.01,4900.12589
184.02,4901.71323
184.03,4900.93615
184.04,4900.32833
184.04,4900.58661
184.04,4900.80584
184.08,4900.93167
184.06,4901.233
184.08,4902.22633
184.08,4901.36149
184.11,4902.52183
184.1,4902.14422
184.1,4902.59589
184.12,4902.30103
184.13,4901.70726
184.11,4902.39408
184.14,4902.49661
184.15,4902.84807
184.17,4902.58051
184.17,4902.68229
184.17,4903.44568
184.17,4903.83046
184.18,4904.14569
184.18,4904.21014
184.2,4904.9344
184.2,4903.80047
184.23,4905.36237
184.22,4904.1274
184.24,4904.80568
184.25,4906.1563
184.27,4903.84069
184.25,4904.96178
184.27,4904.9899
184.28,4905.44013
184.28,4905.94681
184.29,4905.70127
184.32,4905.71084
184.31,4905.36546
184.31,4906.5855
184.32,4906.04903
184.34,4907.79054
184.34,4906.7666
184.34,4906.48839
184.34,4906.42938
184.37,4905.73253
184.38,4906.25063
184.37,4906.62613
184.37,4907.44502
184.4,4908.05375
184.4,4907.43885
184.4,4906.34301
184.41,4907.72774
184.42,4909.043
184.45,4908.1448
184.43,4907.99936
184.44,4908.33615
184.44,4909.16014
184.46,4908.48488
184.45,4908.89041
184.47,4909.36868
184.49,4908.7258
184.49,4907.90769
184.49,4910.35556
184.49,4909.65702
184.5,4909.97509
184.52,4909.74588
184.52,4908.8697
184.53,4909.69016
184.54,4910.22385
184.53,4910.19027
184.58,4911.68519
184.56,4911.2235
184.57,4909.21068
184.57,4911.59383
184.56,4911.06806
184.59,4911.63886
184.6,4911.38605
184.59,4913.17372
184.61,4912.33621
184.61,4910.22381
184.62,4911.70008
184.61,4912.15544
184.64,4911.42221
184.63,4911.13497
184.63,4912.58604
184.65,4911.76161
184.65,4910.12593
184.66,4912.72551
184.67,4912.97672
184.68,4912.90556
184.68,4912.81938
184.69,4912.45564
184.7,4913.86492
184.71,4913.11891
184.71,4913.10283
184.7,4914.37354
184.71,4913.57063
184.72,4913.5556
184.73,4914.30673
184.75,4915.29963
184.74,4914.129
184.75,4913.44096
184.76,4914.46532
184.77,4913.57862
184.77,4913.87839
184.78,4915.75153
184.77,4914.30741
184.78,4914.83256
184.79,4914.70585
184.79,4915.44572
184.8,4918.55534
184.84,4915.76017
184.83,4916.76794
184.83,4916.77535
184.85,4916.4993
184.84,4914.68599
184.86,4914.78447
184.86,4918.16744
184.86,4916.04285
184.88,4915.90727
184.9,4915.29308
184.88,4917.61474
184.9,4917.07015
184.9,4917.39682
184.91,4918.23058
184.92,4915.75822
184.89,4916.25087
184.92,4918.01629
184.93,4919.29265
184.95,4918.19121
184.95,4917.48764
184.94,4918.25674
184.97,4918.02306
184.98,4920.46838
184.98,4918.43526
185,4918.27451
185,4919.11933
184.99,4919.58039
185.02,4918.07639
185.01,4919.22811
185.01,4918.77454
185.04,4918.85695
185.04,4919.02482
185.02,4918.64253
185.05,4918.62439
185.06,4920.31514
185.06,4919.95844
185.06,4919.54381
185.07,4921.0517
185.07,4920.22823
185.09,4919.00034
185.09,4920.86543
185.11,4921.37621
185.12,4920.23764
185.12,4920.50058
185.13,4921.76449
185.13,4922.25475
185.14,4922.31103
185.15,4920.78585
185.16,4921.99871
185.16,4921.62887
185.16,4921.32916
185.18,4921.45021
185.2,4922.54647
185.2,4922.92309
185.21,4921.8427
185.21,4922.88566
185.23,4923.67211
185.23,4924.8934
185.23,4924.69783
185.23,4923.17586
185.25,4923.56908
185.24,4923.24161
185.26,4923.94019
185.27,4922.99496
185.26,4923.48829
185.29,4924.95976
185.28,4923.00149
185.28,4925.06043
185.3,4924.0441
185.29,4923.92617
185.3,4923.47938
185.33,4924.14986
185.33,4925.44779
185.31,4924.48138
185.33,4925.29864
185.35,4924.14744
185.34,4924.24631
185.34,4926.77929
185.36,4924.57096
185.38,4925.69157
185.37,4926.58691
185.4,4925.91922
185.39,4925.53075
185.4,4925.73951
185.41,4926.63218
185.42,4926.96009
185.42,4926.99821
185.44,4927.58743
185.42,4925.70266
185.44,4927.23805
185.45,4926.31162
185.45,4926.39143
185.48,4927.32111
185.48,4928.0581
185.48,4927.44072
185.47,4926.18936
185.49,4928.30843
185.49,4927.07531
185.52,4927.81835
185.52,4928.05066
185.52,4928.38011
185.53,4929.54797
185.54,4929.06714
185.52,4928.22799
185.54,4928.08044
185.56,4928.24503
185.56,4929.50843
185.57,4928.54915
185.57,4929.15499
185.59,4929.99782
185.6,4928.21846
185.59,4930.72798
185.59,4930.14023
185.61,4928.74157
185.61,4929.99501
185.62,4929.70741
185.63,4930.26811
185.62,4931.19864
185.65,4931.1018
185.67,4930.06182
185.66,4930.58856
185.68,4931.25702
185.66,4930.26323
185.68,4930.19311
185.69,4930.77393
185.68,4931.33994
185.7,4931.81198
185.68,4932.34321
185.7,4930.4746
185.74,4932.93967
185.74,4931.34092
185.73,4931.48179
185.75,4932.45489
185.75,4933.32384
185.76,4931.9001
185.77,4932.42938
185.77,4933.09331
185.77,4931.25709
185.79,4933.38999
185.77,4933.42719
185.81,4933.54154
185.81,4931.92414
185.8,4933.01526
185.83,4934.08934
185.83,4933.03214
185.82,4934.09439
185.85,4934.30406
185.85,4933.51302
185.84,4933.7295
185.86,4934.82194
185.88,4935.0984
185.87,4934.1689
185.88,4935.89398
185.9,4934.5507
185.89,4934.54203
185.9,4934.36967
185.92,4932.8035
185.92,4935.08734
185.92,4936.37648
185.91,4935.73001
185.96,4934.599
185.94,4936.17486
185.95,4935.44413
185.96,4936.6674
185.99,4935.88796
185.97,4936.50528
186,4936.92137
186.01,4935.45259
185.99,4936.88734
186,4936.14694
186.02,4936.88864
186.02,4936.11523
186.05,4936.73922
186.03,4938.01045
186.04,4937.43022
186.06,4938.01797
186.06,4938.15199
186.07,4938.08525
186.08,4936.81033
186.07,4938.81208
186.07,4937.82571
186.1,4939.32586
186.09,4938.37265
186.1,4937.03663
186.11,4938.82657
186.14,4939.67704
186.13,4938.54368
186.13,4939.74707
186.13,4938.89202
186.14,4939.85281
186.15,4938.33187
186.16,4939.50474
186.17,4939.95775
186.18,4940.56087
186.17,4938.66073
186.18,4939.78495
186.2,4939.25937
186.21,4940.68631
186.22,4939.77251
186.23,4938.97378
186.22,4940.33734
186.26,4941.03985
186.22,4940.87835
186.24,4938.94814
186.27,4940.26124
186.26,4940.61103
186.27,4940.828
186.29,4940.63689
186.28,4941.58832
186.29,4941.05843
186.3,4940.19871
186.3,4940.2772
186.33,4941.58557
186.32,4941.92995
186.33,4941.74405
186.34,4942.02002
186.34,4942.19133
186.33,4942.03533
186.35,4942.19486
186.38,4941.77891
186.36,4942.42508
186.37,4943.39002
186.41,4942.53371
186.39,4942.91377
186.39,4942.51297
186.43,4943.79703
186.42,4945.03992
186.42,4943.39246
186.42,4944.10458
186.45,4944.48915
186.46,4943.11007
186.46,4944.89246
186.45,4943.95388
186.46,4943.54655
186.49,4944.26974
186.48,4945.5419
186.49,4945.30524
186.51,4946.12992
186.51,4945.09522
186.51,4946.71167
186.52,4944.98585
186.52,4944.44136
186.52,4946.66028
186.54,4946.11901
186.55,4944.27955
186.54,4944.57778
186.57,4945.39402
186.57,4946.18621
186.59,4946.97021
186.59,4946.67386
186.6,4946.52683
186.61,4946.61635
186.61,4945.97949
186.61,4946.33721
186.63,4945.65927
186.63,4947.92332
186.64,4948.76997
186.64,4948.00473
186.64,4947.34047
186.65,4947.5663
186.66,4948.25448
186.67,4947.44465
186.69,4947.55872
186.7,4947.80347
186.71,4948.10583
186.7,4948.74345
186.7,4949.34298
186.73,4949.19368
186.71,4948.18466
186.72,4949.74661
186.74,4950.26129
186.75,4949.61846
186.76,4947.99939
186.76,4949.19491
186.74,4949.81723
186.78,4950.82492
186.79,4949.03419
186.79,4949.18043
186.79,4950.10377
186.79,4949.23251
186.82,4948.84497
186.82,4950.77339
186.81,4951.23031
186.83,4951.46263
186.83,4950.52638
186.84,4951.27445
186.86,4951.38847
186.84,4950.43775
186.87,4950.41215
186.88,4950.07989
186.87,4951.12414
186.89,4950.93025
186.9,4952.50509
186.9,4951.28556
186.91,4952.41462
186.89,4952.08346
186.93,4952.65944
186.92,4951.90489
186.93,4952.66803
186.94,4952.43345
186.94,4952.01214
186.96,4954.10689
186.95,4951.29864
186.97,4952.27031
186.95,4952.36184
186.98,4952.83906
186.98,4953.29093
186.99,4953.58286
187.01,4953.60067
187,4952.60507
187.02,4953.17759
187.03,4953.81046
187.03,4953.8168
187.05,4953.20228
187.04,4954.50998
187.06,4954.92217
187.06,4954.25695
187.06,4954.3856
187.06,4954.09232
187.07,4956.14364
187.08,4954.94786
187.09,4953.3261
187.08,4954.65297
187.09,4955.20686
187.12,4954.43025
187.12,4956.11387
187.12,4955.65007
187.11,4955.83822
187.15,4955.40786
187.15,4956.25043
187.15,4956.47164
187.15,4956.22267
187.15,4956.67845
187.17,4957.35528
187.16,4956.39966
187.18,4956.3724
187.2,4956.92331
187.18,4955.79098
187.19,4956.72515
187.21,4957.73215
187.23,4957.1177
187.22,4957.46542
187.23,4959.16107
187.23,4958.12526
187.23,4956.97465
187.25,4958.33505
187.24,4957.58093
187.26,4958.08756
187.25,4957.64383
187.26,4957.96869
187.29,4957.91706
187.29,4959.45392
187.29,4958.47697
187.28,4958.97476
187.29,4960.45476
187.3,4959.83564
187.3,4959.7927
187.31,4960.17755
187.32,4958.85993
187.3,4957.84245
187.34,4960.11706
187.33,4960.16689
187.35,4959.83697
187.35,4959.8649
187.35,4959.72333
187.35,4960.09299
187.36,4960.2104
187.37,4959.60037
187.37,4961.8732
187.4,4960.22893
187.39,4961.00934
187.39,4960.67443
187.38,4961.17742
187.41,4960.84864
187.41,4960.42925
187.42,4961.42151
187.42,4960.81557
187.44,4959.70134
187.43,4961.11621
187.43,4961.51433
187.47,4961.3362
187.45,4960.86565
187.46,4961.81715
187.43,4961.54957
187.47,4962.28154
187.49,4962.94813
187.47,4962.40507
187.49,4962.77734
187.48,4962.26914
187.5,4962.71626
187.49,4962.93612
187.51,4963.7571
187.5,4963.18616
187.51,4961.51994
187.52,4963.13299
187.55,4963.02348
187.56,4962.68318
187.55,4962.52158
187.55,4963.12797
187.56,4963.30442
187.57,4963.60048
187.55,4963.56378
187.57,4965.50401
187.58,4965.37094
187.55,4964.71554
187.57,4963.93466
187.58,4964.19676
187.6,4964.43314
187.62,4962.78767
187.63,4964.70059
187.62,4965.5811
187.64,4965.13405
187.63,4965.18954
187.64,4964.35109
187.64,4965.14045
187.63,4965.64934
187.67,4965.99642
187.67,4965.87502
187.65,4965.51996
187.68,4966.58313
187.69,4967.01182
187.69,4966.39682
187.68,4965.80625
187.72,4966.2374
187.72,4966.23647
187.71,4967.49705
187.72,4966.8417
187.72,4967.97012
187.74,4967.07412
187.74,4966.90775
187.74,4967.37394
187.76,4968.31205
187.77,4967.21077
187.77,4966.58485
187.77,4968.42964
187.79,4968.79645
187.79,4967.69417
187.78,4966.45983
187.79,4967.49216
187.8,4968.50805
187.79,4969.46737
187.84,4968.40947
187.82,4967.56922
187.84,4969.37515
187.83,4969.0335
187.86,4969.1545
187.86,4969.23145
187.84,4968.40217
187.86,4968.83377
187.87,4969.80489
187.89,4969.75064
187.86,4969.10161
187.88,4968.1736
187.89,4970.14188
187.88,4968.38399
187.9,4970.58045
187.92,4968.779
187.92,4970.23465
187.93,4971.41799
187.91,4971.35665
187.93,4969.91091
187.94,4971.24828
187.95,4969.79266
187.95,4970.85307
187.95,4969.46635
187.95,4969.69869
187.98,4970.69595
187.98,4972.60113
187.97,4970.65967
187.99,4970.40182
188,4970.92322
188,4972.82063
188,4971.37756
188.03,4971.29048
188.02,4972.59099
188.02,4971.85431
188.05,4972.64304
188.03,4972.69324
188.03,4972.72198
188.04,4972.67223
188.06,4971.90525
188.06,4972.73032
188.07,4972.53681
188.07,4972.98618
188.09,4973.57354
188.08,4972.97061
188.1,4972.49655
188.1,4973.14448
188.12,4973.55443
188.12,4972.51439
188.12,4973.3867
188.13,4973.41059
188.13,4972.49263
188.15,4974.29739
188.15,4974.1984
188.17,4974.26462
188.16,4973.65855
188.17,4975.02356
188.19,4973.62606
188.18,4974.50988
188.19,4974.47822
188.17,4975.86868
188.21,4975.10613
188.18,4974.82307
188.2,4974.35616
188.22,4976.26189
188.22,4976.0349
188.22,4975.70368
188.24,4976.06815
188.24,4974.93012
188.25,4975.40471
188.25,4976.78351
188.27,4974.96459
188.28,4976.15483
188.28,4976.1267
188.29,4975.8549
188.3,4976.96271
188.28,4976.81603
188.31,4975.87088
188.3,4976.83983
188.34,4977.18889
188.31,4977.00757
188.33,4976.41436
188.31,4977.17323
188.35,4977.3429
188.34,4977.18509
188.36,4977.59736
188.37,4977.83231
188.37,4977.39478
188.37,4978.01512
188.38,4977.8402
188.38,4977.26214
188.39,4978.89929
188.39,4978.48001
188.41,4978.80929
188.42,4979.47105
188.41,4979.68777
188.41,4978.20596
188.42,4979.57886
188.42,4978.84789
188.45,4979.95772
188.46,4978.70766
188.45,4978.36715
188.46,4979.33205
188.44,4980.44903
188.46,4978.58301
188.48,4978.24651
188.48,4979.34374
188.5,4980.51343
188.51,4980.49633
188.5,4981.04862
188.49,4980.42856
188.52,4981.23728
188.55,4980.48752
188.51,4980.51555
188.53,4980.62356
188.54,4981.3801
188.53,4981.42113
188.57,4979.59928
188.54,4981.70676
188.57,4981.74643
188.58,4981.36854
188.57,4981.4265
188.6,4981.66635
188.6,4980.62962
188.6,4980.99284
188.62,4981.20916
188.63,4981.92649
188.6,4981.67046
188.62,4981.6865
188.62,4982.03779
188.62,4982.75066
188.63,4981.75964
188.65,4982.50742
188.65,4983.01545
188.66,4983.47304
188.67,4982.83184
188.66,4983.07785
188.67,4982.64991
188.67,4983.91218
188.7,4983.98006
188.71,4983.45608
188.7,4983.95267
188.7,4982.39379
188.72,4986.11271
188.72,4985.37218
188.72,4984.41757
188.74,4984.11295
188.74,4984.35519
188.74,4984.67261
188.75,4985.12667
188.76,4985.59719
188.77,4985.97452
188.77,4984.2042
188.78,4984.52797
188.79,4985.2607
188.8,4984.5698
188.79,4984.87132
188.8,4985.3697
188.81,4986.40649
188.83,4985.80515
188.82,4986.39765
188.83,4986.72232
188.84,4987.06993
188.85,4984.91537
188.86,4986.32227
188.87,4986.18565
188.84,4989.05044
188.88,4986.7847
188.88,4986.89121
188.88,4987.92554
188.89,4986.92418
188.88,4987.49991
188.91,4987.7316
188.91,4988.56607
188.93,4987.48142
188.92,4987.01152
188.94,4987.82622
188.93,4988.06015
188.92,4987.95574
188.93,4987.22674
188.95,4987.1603
188.97,4988.10899
188.97,4987.12119
188.97,4986.88412
188.97,4988.48626
188.99,4988.03577
188.99,4989.8316
188.99,4989.14014
189.01,4988.60343
189.01,4989.59218
189,4989.93957
189.03,4987.90056
189.01,4989.84019
189.05,4990.67042
189.05,4989.39508
189.04,4990.00855
189.06,4989.85044
189.07,4991.04193
189.08,4990.27451
189.08,4990.48017
189.1,4990.60904
189.1,4991.40006
189.09,4991.58267
189.1,4991.36912
189.09,4990.52077
189.11,4990.54882
189.12,4992.80687
189.13,4991.03845
189.14,4992.65718
189.13,4991.64148
189.15,4991.78256
189.14,4991.65448
189.14,4991.65423
189.18,4991.58005
189.15,4991.86518
189.18,4992.26665
189.18,4992.66107
189.19,4993.05815
189.19,4992.92096
189.2,4992.36618
189.21,4992.50088
189.24,4993.11474
189.22,4992.3592
189.23,4993.03264
189.23,4993.21724
189.24,4992.72987
189.24,4994.07993
189.24,4993.61482
189.28,4993.06297
189.27,4993.64085
189.29,4993.95387
189.28,4995.96709
189.29,4994.46793
189.29,4993.22048
189.28,4993.69087
189.3,4994.27306
189.32,4994.90395
189.34,4993.98096
189.33,4995.32339
189.33,4994.51797
189.32,4993.7942
189.32,4995.17426
189.35,4995.07636
189.35,4995.07409
189.34,4995.84574
189.38,4996.23719
189.36,4994.85177
189.37,4995.60729
189.38,4995.8481
189.37,4995.81153
189.42,4996.16819
189.38,4995.99506
189.4,4996.11083
189.42,4996.42832
189.43,4995.71162
189.44,4995.82469
189.42,4995.52826
189.45,4998.07786
189.46,4997.69605
189.45,4996.55897
189.45,4996.89692
189.46,4997.33015
189.47,4998.90466
189.49,4997.21311
189.46,4997.47036
189.49,4998.25415
189.51,4998.25627
189.51,4996.2915
189.51,4996.98664
189.52,4997.74308
189.52,4998.52396
189.52,4998.5204
189.51,4998.72429
189.53,4997.82626
189.55,5000.19118
189.56,5000.30969
189.57,4999.07013
189.58,4998.7114
189.57,4998.94082
189.59,4999.15464
189.59,4999.56744
189.59,5000.14134
189.59,4999.2595
189.6,5000.08794
189.6,4999.59185
189.61,5000.42405
189.65,5001.48391
189.62,4999.98166
189.63,5000.16507
189.64,5000.92507
189.65,4999.71719
189.64,5000.08753
189.66,5000.12546
189.66,5001.19128
189.65,5000.82683
189.68,5000.50083
189.68,5000.46763
189.69,5000.51479
189.69,5000.57351
189.7,5001.55728
189.7,5001.34705
189.71,5001.2005
189.69,5002.02114
189.72,5001.34418
189.71,5002.71455
189.7,5002.20364
189.73,5002.69546
189.73,5002.4803
189.75,5002.70498
189.74,5001.69998
189.76,5002.38204
189.76,5001.1838
189.76,5002.62635
189.78,5002.49959
189.78,5002.87729
189.78,5003.0099
189.79,5003.18782
189.78,5003.15034
189.79,5003.26388
189.8,5004.66833
189.81,5003.65166
189.81,5002.99152
189.83,5002.74898
189.82,5004.48702
189.83,5004.23511
189.83,5003.48081
189.84,5003.98292
189.84,5004.31816
189.85,5006.11358
189.85,5004.07234
189.87,5003.63413
189.87,5005.13406
189.87,5005.74508
189.88,5004.52958
189.87,5006.7182
189.88,5005.12031
189.89,5006.20967
189.89,5004.58049
189.89,5005.63725
189.9,5006.40001
189.91,5005.69178
189.92,5005.85123
189.92,5005.07817
189.93,5006.49273
189.92,5005.16356
189.94,5006.6899
189.95,5006.54763
189.94,5005.6758
189.94,5005.73144
189.98,5007.13744
189.98,5006.33249
189.95,5006.77039
190,5006.40626
190,5006.66684
189.99,5007.7034
189.99,5007.82696
190,5007.19772
190,5008.44677
190,5007.20085
190.01,5008.27056
190.03,5007.76853
190.03,5008.06656
190.03,5008.58563
190.04,5008.5503
190.04,5007.21174
190.04,5007.67586
190.07,5008.13677
190.08,5008.93044
190.08,5007.75087
190.08,5010.13716
190.08,5007.94518
190.08,5008.37487
190.07,5008.12605
190.1,5007.74926
190.1,5009.9185
190.11,5009.49996
190.11,5008.62694
190.13,5010.12787
190.12,5009.12377
190.13,5010.52806
190.13,5008.67021
190.13,5011.12268
190.15,5009.19596
190.15,5010.12268
190.16,5010.24263
190.16,5009.41926
190.17,5009.90647
190.17,5009.89916
190.18,5010.96463
190.17,5010.81804
190.19,5011.30024
190.22,5010.88946
190.2,5011.14934
190.2,5010.97071
190.19,5010.57814
190.22,5009.20928
190.23,5012.76191
190.23,5011.43933
190.21,5009.56884
190.23,5010.35644
190.25,5010.81118
190.25,5012.3277
190.26,5012.29644
190.26,5011.35289
190.28,5012.47189
190.27,5012.71195
190.3,5012.20749
190.29,5010.62726
190.27,5012.94434
190.28,5012.59737
190.31,5011.43729
190.32,5012.85241
190.32,5013.33046
190.31,5013.06901
190.32,5012.8332
190.32,5013.80861
190.32,5012.44572
190.33,5013.09214
190.35,5014.66825
190.35,5013.09657
190.36,5012.87081
190.37,5013.29908
190.36,5013.63866
190.36,5014.77816
190.39,5013.06845
190.41,5012.83979
190.39,5014.09274
190.4,5015.34383
190.4,5014.21747
190.42,5013.53806
190.42,5013.65557
190.4,5014.96725
190.43,5015.84339
190.43,5013.10446
190.44,5015.06978
190.46,5014.83105
190.46,5016.4421
190.46,5014.74302
190.47,5015.51293
190.47,5013.97849
190.49,5016.75565
190.47,5015.30662
190.49,5014.77598
190.5,5014.49331
190.49,5015.4391
190.52,5015.36445
190.51,5016.06227
190.5,5016.19964
190.52,5016.36009
190.54,5017.14848
190.52,5016.86219
190.53,5016.20011
190.55,5016.7401
190.54,5017.5479
190.56,5016.94952
190.53,5016.96716
190.56,5017.88707
190.58,5016.84073
190.57,5017.43066
190.57,5016.79506
190.6,5017.70378
190.61,5016.94553
190.62,5016.02918
190.59,5017.35071
190.62,5018.01735
190.63,5017.65593
190.64,5016.70215
190.62,5018.36641
190.64,5017.52869
190.65,5018.61886
190.63,5018.3533
190.65,5018.51303
190.65,5018.16762
190.64,5018.97914
190.68,5019.35778
190.69,5019.1429
190.69,5019.09544
190.72,5018.43161
190.7,5017.76971
190.71,5019.7538
190.7,5019.69713
190.72,5020.22056
190.72,5019.75042
190.74,5018.88591
190.74,5019.98185
190.75,5019.60499
190.76,5019.76326
190.76,5020.67226
190.77,5019.9644
190.79,5019.02912
190.79,5020.16348
190.78,5021.02463
190.78,5019.62734
190.82,5021.23732
190.79,5019.8506
190.8,5021.5347
190.82,5021.07342
190.81,5021.51152
190.83,5021.15468
190.82,5021.03147
190.85,5022.14577
190.83,5022.23192
190.85,5020.74303
190.85,5023.29306
190.86,5022.23624
190.85,5022.45406
190.88,5021.93809
190.89,5022.01281
190.86,5021.27499
190.9,5022.47453
190.87,5023.1555
190.92,5024.12665
190.91,5023.17927
190.91,5022.0932
190.92,5023.51825
190.92,5022.79847
190.94,5021.09671
190.93,5023.69243
190.94,5023.86598
190.95,5023.22825
190.95,5023.9041
190.93,5023.69418
190.96,5023.96576
190.97,5024.21748
190.97,5024.08985
190.99,5023.46408
191,5023.50057
191.02,5024.04328
191.02,5024.04485
190.99,5025.49145
191.01,5023.67509
191.03,5025.01226
191.02,5024.94524
191.03,5023.10778
191.04,5024.41079
191.04,5025.08249
191.06,5025.18216
191.05,5024.02256
191.06,5026.00097
191.07,5025.78706
191.08,5025.27887
191.09,5026.50729
191.09,5024.75727
191.11,5024.68778
191.08,5025.50848
191.11,5026.17762
191.11,5026.1176
191.14,5026.34152
191.13,5026.57485
191.11,5026.05164
191.14,5026.49066
191.15,5027.05769
191.15,5027.05877
191.16,5027.49231
191.17,5027.05759
191.16,5027.02526
191.17,5028.43065
191.18,5026.79543
191.19,5027.42179
191.19,5027.94109
191.21,5026.76486
191.19,5027.44041
191.21,5027.36008
191.21,5026.93508
191.23,5026.45916
191.22,5026.94052
191.25,5027.97969
191.25,5028.64357
191.27,5028.65802
191.27,5030.44885
191.26,5029.14698
191.27,5029.1072
191.28,5028.41383
191.28,5029.17677
191.3,5028.30651
191.3,5028.94102
191.29,5028.49419
191.3,5028.03249
191.33,5029.31842
191.32,5029.53295
191.33,5029.04394
191.33,5030.08063
191.35,5030.13221
191.34,5029.77581
191.36,5029.50714
191.35,5031.08106
191.37,5031.02729
191.37,5029.8591
191.36,5030.63096
191.39,5030.65709
191.38,5030.5114
191.37,5031.64418
191.39,5032.21838
191.41,5031.29165
191.4,5031.42016
191.39,5030.5654
191.42,5031.30917
191.43,5032.99808
191.45,5031.13054
191.45,5031.42745
191.45,5031.47437
191.44,5030.75459
191.46,5030.97718
191.46,5032.26786
191.46,5032.17095
191.48,5032.06983
191.48,5033.07555
191.48,5031.39264
191.5,5032.64044
191.48,5033.50888
191.49,5031.52145
191.5,5032.91455
191.53,5033.87147
191.51,5032.89198
191.53,5033.75966
191.55,5032.55503
191.52,5034.42725
191.54,5033.0939
191.57,5032.67483
191.55,5033.84967
191.57,5034.95628
191.58,5033.83549
191.58,5033.44939
191.58,5034.68826
191.59,5033.88425
191.6,5033.56375
191.62,5034.03626
191.63,5034.31859
191.63,5034.1573
191.62,5035.42311
191.63,5034.18327
191.62,5034.98852
191.63,5035.20502
191.65,5034.11661
191.66,5033.91283
191.65,5034.53331
191.68,5036.33755
191.67,5034.75665
191.68,5035.73633
191.67,5034.57025
191.7,5036.41117
191.7,5035.291
191.69,5034.66441
191.7,5034.94537
191.71,5036.75246
191.72,5036.08209
191.75,5036.70401
191.72,5036.76117
191.73,5037.09099
191.72,5036.63321
191.75,5036.56244
191.75,5037.39406
191.76,5037.66345
191.77,5036.56128
191.78,5036.75422
191.77,5036.9941
191.77,5038.14786
191.81,5036.9999
191.78,5036.77923
191.79,5037.84699
191.79,5037.98445
191.79,5038.53475
191.81,5037.30603
191.83,5038.53522
191.83,5038.50525
191.84,5037.37371
191.83,5036.98954
191.83,5038.14578
191.84,5038.7044
191.84,5040.89032
191.86,5037.89164
191.85,5038.72411
191.86,5039.0674
191.87,5039.30087
191.86,5038.52701
191.88,5039.23031
191.91,5039.25361
191.92,5040.1636
191.91,5039.90834
191.91,5039.44335
191.91,5040.3495
191.91,5038.9118
191.92,5040.33713
191.95,5040.43342
191.93,5040.20398
191.95,5040.16023
191.95,5040.67343
191.95,5039.85434
191.98,5041.32499
191.97,5040.84293
191.97,5040.56196
191.99,5041.23696
191.97,5040.89374
191.99,5039.99518
192,5041.73579
192.01,5041.21996
192,5040.91029
192.01,5042.56694
192.03,5041.6623
192.03,5041.62919
192.01,5041.11857
192.05,5042.70306
192.05,5043.11833
192.06,5042.66866
192.06,5041.18441
192.06,5043.40938
192.06,5042.7684
192.07,5043.0735
192.08,5042.02747
192.07,5042.23818
192.1,5042.10831
192.11,5042.95684
192.11,5042.01526
192.1,5042.47457
192.1,5044.29166
192.12,5042.89401
192.1,5043.53681
192.12,5042.05154
192.15,5045.14591
192.15,5043.92138
192.14,5042.40715
192.14,5042.82619
192.17,5044.82335
192.18,5043.01848
192.18,5043.31339
192.17,5044.44129
192.2,5045.03741
192.17,5044.71454
192.19,5045.44075
192.19,5044.90832
192.22,5044.78972
192.21,5044.3729
